name,lat,lon,country,state
Guyuan,36.0080,106.2782,CN,Ningxia
Rui'an,27.7780,120.6526,CN,Zhejiang
Khulna,22.8167,89.5500,BD,Khulna
Muscat,23.6139,58.5922,OM,Masqaţ
Wenling,28.3797,121.3718,CN,Zhejiang
Gaozhou,21.9135,110.8481,CN,Guangdong
Faridabad,28.4167,77.3000,IN,Haryāna
Chizhou,30.6583,117.4849,CN,Anhui
Tel Aviv-Yafo,32.08,34.78,IL,Tel Aviv
Ulaanbaatar,47.9203,106.9172,MN,Ulaanbaatar
Goiania,-16.6667,-49.2500,BR,Goiás
Fuqing,25.7232,119.3735,CN,Fujian
Kayseri,38.7225,35.4875,TR,Kayseri
Wuzhong,37.9874,106.1919,CN,Ningxia
Belgrade,44.8200,20.4600,RS,Beograd
Pingdu,36.7833,119.9556,CN,Shandong
Milan,45.4669,9.1900,IT,Lombardy
Aurangabad,19.8800,75.3200,IN,Mahārāshtra
Copenhagen,55.6761,12.5683,DK,Hovedstaden
Yangquan,37.8576,113.5762,CN,Shanxi
Yutan,28.3147,112.5540,CN,Hunan
Huangshan,29.7132,118.3151,CN,Anhui
Auckland,-36.8406,174.7400,NZ,Auckland
Makassar,-5.1619,119.4362,ID,Sulawesi Selatan
Santiago,19.4572,-70.6889,DO,Cibao Norte
Milwaukee,43.0642,-87.9675,US,Wisconsin
Rajkot,22.3000,70.7833,IN,Gujarāt
Prague,50.0875,14.4214,CZ,Praha
Samsun,41.2903,36.3336,TR,Samsun
Liangshi,27.2578,111.7351,CN,Hunan
Barranquilla,10.9833,-74.8019,CO,Atlántico
Saitama,35.8614,139.6456,JP,Saitama
Guarulhos,-23.4628,-46.5328,BR,São Paulo
Al Basrah,30.5150,47.8100,IQ,Al Başrah
Mandalay,21.9831,96.0844,MM,Mandalay
Juarez,31.7386,-106.4870,MX,Chihuahua
Xintai,35.9100,117.7800,CN,Shandong
Wusong,30.9333,117.7667,CN,Anhui
Meerut,28.9800,77.7100,IN,Uttar Pradesh
Yushu,44.8249,126.5451,CN,Jilin
Rongcheng,26.2312,104.0966,CN,Yunnan
Huazhou,21.6540,110.6294,CN,Guangdong
Adelaide,-34.9275,138.6000,AU,South Australia
Baishan,41.9377,126.4179,CN,Jilin
Dayan,26.8808,100.2208,CN,Yunnan
Haicheng,40.8523,122.7474,CN,Liaoning
Tripoli,32.8872,13.1914,LY,Ţarābulus
Jiangyin,31.9087,120.2653,CN,Jiangsu
Yicheng,31.3697,119.8239,CN,Jiangsu
Huaiyin,33.5819,119.0280,CN,Jiangsu
Porto,41.1621,-8.6220,PT,Porto
Cacuaco,-8.8053,13.2444,AO,Luanda
Soweto,-26.2678,27.8585,ZA,Gauteng
Rosario,-32.9575,-60.6394,AR,Santa Fe
Canagatan,18.0000,121.8000,PH,Cagayan
Helsinki,60.1708,24.9375,FI,Uusimaa
Jabalpur,23.1667,79.9333,IN,Madhya Pradesh
Providence,41.8230,-71.4187,US,Rhode Island
Rucheng,32.3852,120.5634,CN,Jiangsu
Nizhniy Novgorod,56.3269,44.0075,RU,Nizhegorodskaya Oblast’
Ahvaz,31.3203,48.6692,IR,Khūzestān
Jepara,-6.5333,110.6667,ID,Jawa Tengah
Shaoyang,32.9387,119.8404,CN,Jiangsu
Comayaguela,14.0981,-87.2097,HN,Francisco Morazán
Laiwu,36.1833,117.6667,CN,Shandong
Sharjah,25.3575,55.3908,AE,Ash Shāriqah
Kalamboli,19.2333,73.1333,IN,Mahārāshtra
Jingling,30.6667,113.1667,CN,Hubei
Kazan,55.7964,49.1089,RU,Tatarstan
Suwon,37.2667,127.0167,KR,Gyeonggi
Yongcheng,33.9317,116.4459,CN,Henan
Sumedang,-6.8400,107.9208,ID,Jawa Barat
Calgary,51.0500,-114.0667,CA,Alberta
Can Tho,10.0333,105.7833,VN,Cần Thơ
Yiwu,29.3081,120.0698,CN,Zhejiang
Bagam,1.0833,104.0333,ID,Kepulauan Riau
Beidao,34.6020,105.9180,CN,Gansu
Vasai,19.4700,72.8000,IN,Mahārāshtra
Xiangshui,26.5964,104.8314,CN,Guizhou
Jacksonville,30.3322,-81.6749,US,Florida
Akcaabat,41.0167,39.5500,TR,Trabzon
Campinas,-22.9058,-47.0608,BR,São Paulo
Dadukou,26.5849,101.7149,CN,Sichuan
Mombasa,-4.0500,39.6667,KE,Mombasa
Lingcheng,22.7000,110.3500,CN,Guangxi
Najafgarh,28.6092,76.9798,IN,Delhi
Vila Velha,3.2167,-51.2167,BR,Amapá
Gazipura,23.9889,90.3750,BD,Dhaka
Chelyabinsk,55.1500,61.4000,RU,Chelyabinskaya Oblast’
Varanasi,25.3189,83.0128,IN,Uttar Pradesh
Xinyu,27.7950,114.9242,CN,Jiangxi
Qom,34.6400,50.8764,IR,Qom
Hargeysa,9.5631,44.0675,SO,Woqooyi Galbeed
Zhangye,38.9355,100.4553,CN,Gansu
Hiroshima,34.3914,132.4519,JP,Hiroshima
Maiduguri,11.8333,13.1500,NG,Borno
Chiang Mai,18.7953,98.9986,TH,Chiang Mai
Doha,25.2867,51.5333,QA,Ad Dawḩah
Maputo,-25.9667,32.5833,MZ,Maputo
Mbandaka,0.0478,18.2558,CD,Équateur
Pikine,14.7500,-17.4000,SN,Dakar
Medina,24.4700,39.6100,SA,Al Madīnah al Munawwarah
Srinagar,34.0900,74.7900,IN,Jammu and Kashmīr
Omsk,54.9667,73.3833,RU,Omskaya Oblast’
Dublin,53.3500,-6.2603,IE,Dublin
Liaoyuan,42.8976,125.1381,CN,Jilin
Cilacap,-7.7167,109.0170,ID,Jawa Tengah
Yingtan,28.2333,117.0000,CN,Jiangxi
Bandar Lampung,-5.4500,105.2667,ID,Lampung
Samara,53.2028,50.1408,RU,Samarskaya Oblast’
Guankou,28.1417,113.6250,CN,Hunan
Ulsan,35.5500,129.3167,KR,Ulsan
Dhanbad,23.7998,86.4305,IN,Jhārkhand
Dingzhou,38.5158,114.9845,CN,Hebei
Lianyuan,27.6961,111.6659,CN,Hunan
Rongcheng,29.8239,112.9019,CN,Hubei
Kaiyuan,36.0656,113.8153,CN,Henan
Nay Pyi Taw,19.7475,96.1150,MM,Nay Pyi Taw
Zhuji,29.7169,120.2314,CN,Zhejiang
Kigali,-1.9536,30.0606,RW,Kigali
Bukavu,-2.5000,28.8667,CD,Sud-Kivu
Leiyang,26.4179,112.8457,CN,Hunan
Bafoussam,5.4667,10.4167,CM,Ouest
Yichun,47.7235,128.8893,CN,Heilongjiang
Benin City,6.3333,5.6222,NG,Edo
Rostov,47.2333,39.7000,RU,Rostovskaya Oblast’
Xiantao,30.3833,113.4000,CN,Hubei
Amritsar,31.6400,74.8600,IN,Punjab
Callao,-12.0333,-77.1333,PE,Callao
Salt Lake City,40.7776,-111.9311,US,Utah
Aligarh,27.8800,78.0800,IN,Uttar Pradesh
Shagamu,6.8333,3.6500,NG,Ogun
Yingchuan,34.1511,113.4733,CN,Henan
Ciudad Nezahualcoyotl,19.4081,-99.0186,MX,México
Tbilisi,41.7225,44.7925,GE,Tbilisi
Guwahati,26.1722,91.7458,IN,Assam
Ufa,54.7261,55.9475,RU,Bashkortostan
Fes,34.0433,-5.0033,MA,Fès-Meknès
Sao Luis,-2.5283,-44.3044,BR,Maranhão
Bien Hoa,10.9500,106.8167,VN,Đồng Nai
Sevilla,37.2400,-5.9900,ES,Andalusia
N'Djamena,12.1100,15.0500,TD,N’Djamena
Mexicali,32.6633,-115.4678,MX,Baja California
Nezahualcoyotl,19.4006,-99.0148,MX,México
Ikare,7.5167,5.7500,NG,Ondo
Nashville,36.1715,-86.7842,US,Tennessee
Tamale,9.4075,-0.8533,GH,Northern
Xibeijie,39.7370,98.5049,CN,Gansu
Yuyao,30.0372,121.1546,CN,Zhejiang
Haora,22.5800,88.3294,IN,West Bengal
Hanchuan,30.6520,113.8274,CN,Hubei
Gongzhuling,43.5036,124.8088,CN,Jilin
Krasnoyarsk,56.0089,92.8719,RU,Krasnoyarskiy Kray
Cologne,50.9364,6.9528,DE,North Rhine-Westphalia
Bujumbura,-3.3833,29.3667,BI,Bujumbura Mairie
Bishkek,42.8747,74.6122,KG,Bishkek
Zhufeng,36.0000,119.4167,CN,Shandong
Sao Goncalo,-22.8269,-43.0539,BR,Rio de Janeiro
Yerevan,40.1814,44.5144,AM,Yerevan
Ezhou,30.3972,114.8842,CN,Hubei
Nur-Sultan,51.1472,71.4222,KZ,
Tongjin,37.2333,127.2000,KR,Gyeonggi
Nouakchott,18.0858,-15.9785,MR,Nouakchott Ouest
Xiashi,30.5333,120.6833,CN,Zhejiang
Ranchi,23.3600,85.3300,IN,Jhārkhand
Taixing,32.1724,120.0142,CN,Jiangsu
Vereeniging,-26.6736,27.9319,ZA,Gauteng
Gwalior,26.2215,78.1780,IN,Madhya Pradesh
Zhongwei,37.5139,105.1884,CN,Ningxia
Goyang,37.6500,126.8000,KR,Gyeonggi
Oslo,59.9133,10.7389,NO,Oslo
Vijayawada,16.5193,80.6305,IN,Andhra Pradesh
Chandigarh,30.7500,76.7800,IN,Chandīgarh
Edmonton,53.5344,-113.4903,CA,Alberta
Sendai,38.2682,140.8694,JP,Miyagi
Raleigh,35.8324,-78.6429,US,North Carolina
Mizhou,35.9900,119.3801,CN,Shandong
Tunis,36.8064,10.1817,TN,Tunis
Xishan,27.6609,113.4946,CN,Hunan
Barquisimeto,10.0678,-69.3467,VE,Lara
Hegang,47.3139,130.2775,CN,Heilongjiang
Voronezh,51.6717,39.2106,RU,Voronezhskaya Oblast’
Perm,58.0139,56.2489,RU,Permskiy Kray
Changwon,35.2708,128.6631,KR,Gyeongnam
Fangchenggang,21.6000,108.3000,CN,Guangxi
Shouguang,36.8833,118.7333,CN,Shandong
Bogor,-6.5966,106.7972,ID,Jawa Barat
Cartagena,10.4000,-75.5000,CO,Bolívar
Matola,-25.9667,32.4667,MZ,Maputo
Jodhpur,26.2800,73.0200,IN,Rājasthān
Memphis,35.1087,-89.9663,US,Tennessee
Ogbomoso,8.1333,4.2500,NG,Oyo
Rangapukur,25.5600,89.2500,BD,Rangpur
Managua,12.1544,-86.2738,NI,Managua
Sanya,18.2533,109.5036,CN,Hainan
Shymkent,42.3167,69.5958,KZ,
Wutong,30.6326,120.5474,CN,Zhejiang
Niamey,13.5150,2.1175,NE,Niamey
Shubra al Khaymah,30.1286,31.2422,EG,Al Qalyūbīyah
Linhai,28.8523,121.1409,CN,Zhejiang
Denizli,37.7667,29.0833,TR,Denizli
Maceio,-9.6658,-35.7350,BR,Alagoas
Monrovia,6.3133,-10.8014,LR,Montserrado
Wafangdian,39.6271,121.9972,CN,Liaoning
Zhongxiang,31.1690,112.5853,CN,Hubei
Louisville,38.1663,-85.6485,US,Kentucky
Odesa,46.4775,30.7326,UA,Odeska Oblast
Thu Duc,10.8266,106.7609,VN,Hồ Chí Minh
Volgograd,48.7086,44.5147,RU,Volgogradskaya Oblast’
Islamabad,33.6931,73.0639,PK,Islamabad
Port-au-Prince,18.5333,-72.3333,HT,Ouest
Xinyi,22.3559,110.9369,CN,Guangdong
Raipur,21.2500,81.6300,IN,Chhattīsgarh
Arequipa,-16.4000,-71.5333,PE,Arequipa
Richmond,37.5295,-77.4756,US,Virginia
Zaoyang,32.1287,112.7581,CN,Hubei
Buffalo,42.9018,-78.8487,US,New York
Shuizhai,33.4433,114.8994,CN,Henan
Xingyi,25.0910,104.9011,CN,Guizhou
Kota,25.1800,75.8300,IN,Rājasthān
Quetta,30.1833,67.0000,PK,Balochistan
Kathmandu,27.7172,85.3240,NP,
Ottawa,45.4247,-75.6950,CA,Ontario
Lilongwe,-13.9833,33.7833,MW,Lilongwe
Asmara,15.3228,38.9250,ER,Ma’ĭkel
Freetown,8.4844,-13.2344,SL,Western Area
Vientiane,17.9667,102.6000,LA,Viangchan
Jerusalem,31.7784,35.2066,IL,Jerusalem
Riga,56.9489,24.1064,LV,Rīga
Bangui,4.3733,18.5628,CF,Bangui
Dushanbe,38.5367,68.7800,TJ,Dushanbe
Lome,6.1319,1.2228,TG,Maritime
Ashgabat,37.9500,58.3833,TM,Aşgabat
Zagreb,45.8167,15.9833,HR,"Zagreb, Grad"
Libreville,0.3903,9.4542,GA,Estuaire
Cotonou,6.3667,2.4333,BJ,Littoral
Pretoria,-25.7461,28.1881,ZA,Gauteng
Vilnius,54.6872,25.2800,LT,Vilniaus Miestas
Winnipeg,49.8844,-97.1464,CA,Manitoba
Quebec City,46.8139,-71.2081,CA,Quebec
Chisinau,47.0228,28.8353,MD,Chişinău
Port Moresby,-9.4789,147.1494,PG,National Capital
Skopje,41.9961,21.4317,MK,Skopje
Djibouti,11.5883,43.1450,DJ,Djibouti
Gaza,31.5069,34.4560,XG,
Kingston,17.9714,-76.7931,JM,Kingston
Rabat,34.0209,-6.8416,MA,Rabat-Salé-Kénitra
San Salvador,13.6989,-89.1914,SV,San Salvador
The Hague,52.0800,4.3100,NL,Zuid-Holland
Asuncion,-25.3000,-57.6333,PY,Asunción
Juba,4.8500,31.6000,SS,Central Equatoria
Maseru,-29.3100,27.4800,LS,Maseru
Bissau,11.8500,-15.5667,GW,Bissau
Valletta,35.8983,14.5125,MT,Valletta
Bratislava,48.1439,17.1097,SK,Bratislava
Kitchener,43.4186,-80.4728,CA,Ontario
Manama,26.2250,50.5775,BH,Al ‘Āşimah
Tallinn,59.4372,24.7453,EE,Tallinn
Beirut,33.8869,35.5131,LB,Beyrouth
Cape Town,-33.9253,18.4239,ZA,Western Cape
Tirana,41.3289,19.8178,AL,Tiranë
Sarajevo,43.8564,18.4131,BA,"Bosnia and Herzegovina, Federation of"
Wellington,-41.2889,174.7772,NZ,Wellington
Banjul,13.4531,-16.5775,GM,Banjul
Halifax,44.6475,-63.5906,CA,Nova Scotia
Canberra,-35.2931,149.1269,AU,Australian Capital Territory
Yamoussoukro,6.8161,-5.2742,CI,Yamoussoukro
Victoria,48.4283,-123.3647,CA,British Columbia
Nicosia,35.1725,33.3650,CY,Lefkosía
Windhoek,-22.5700,17.0836,NA,Khomas
Saint-Denis,-20.8789,55.4481,RE,
Porto-Novo,6.4972,2.6050,BJ,Ouémé
Sucre,-19.0475,-65.2600,BO,Chuquisaca
Ljubljana,46.0514,14.5061,SI,Ljubljana
Nassau,25.0781,-77.3386,BS,
Bloemfontein,-29.1167,26.2167,ZA,Free State
Fort-de-France,14.6000,-61.0667,MQ,
New Delhi,28.6139,77.2090,IN,Delhi
Gaborone,-24.6581,25.9122,BW,Gaborone
Paramaribo,5.8522,-55.2039,SR,Paramaribo
Dili,-8.5536,125.5783,TL,Díli
Dodoma,-6.1731,35.7419,TZ,Dodoma
Georgetown,6.8058,-58.1508,GY,Demerara-Mahaica
Gibraltar,36.1333,-5.3500,GI,
Malabo,3.7500,8.7833,GQ,Bioko Norte
Suva,-18.1416,178.4419,FJ,Rewa
Noumea,-22.2758,166.4580,NC,Province Sud
Pristina,42.6633,21.1622,XK,Prishtinë
Male,4.1753,73.5089,MV,Maale
Port Louis,-20.1644,57.5042,MU,Port Louis
Podgorica,42.4413,19.2629,ME,Podgorica
Willemstad,12.1080,-68.9350,CW,
Bern,46.9481,7.4475,CH,Bern
Gitega,-3.4283,29.9250,BI,Gitega
Reykjavik,64.1467,-21.9400,IS,Reykjavík
Luxembourg,49.6117,6.1319,LU,Luxembourg
Papeete,-17.5334,-149.5667,PF,Îles du Vent
Praia,14.9180,-23.5090,CV,Praia
Sri Jayewardenepura Kotte,6.9108,79.8878,LK,Western
Bridgetown,13.0975,-59.6167,BB,Saint Michael
Moroni,-11.6990,43.2560,KM,Grande Comore
Thimphu,27.4722,89.6361,BT,Thimphu
Mbabane,-26.3208,31.1617,SZ,Hhohho
Honiara,-9.4319,159.9556,SB,Honiara
Port of Spain,10.6667,-61.5167,TT,Port of Spain
Castries,14.0167,-60.9833,LC,Castries
Putrajaya,2.9300,101.6900,MY,Putrajaya
Cayenne,4.9330,-52.3300,GF,
Sao Tome,0.3361,6.7306,ST,Água Grande
Port-Vila,-17.7333,168.3167,VU,Shefa
Bandar Seri Begawan,4.8903,114.9422,BN,Brunei dan Muara
Monaco,43.7333,7.4167,MC,
Apia,-13.8333,-171.7500,WS,Tuamasaga
Tarawa,1.3382,173.0176,KI,
Oranjestad,12.5186,-70.0358,AW,
Saint Helier,49.1858,-2.1100,JE,
Mamoudzou,-12.7794,45.2272,YT,
Majuro,7.0833,171.3833,MH,Majuro
Douglas,54.1450,-4.4820,IM,
George Town,19.2866,-81.3744,KY,
Victoria,-4.6167,55.4500,SC,Mont Buxton
Kingstown,13.1578,-61.2250,VC,Saint George
Andorra la Vella,42.5000,1.5000,AD,Andorra la Vella
Saint John's,17.1167,-61.8500,AG,Saint John
Nuku`alofa,-21.1333,-175.2000,TO,Tongatapu
Nuuk,64.1814,-51.6942,GL,Sermersooq
Belmopan,17.2514,-88.7669,BZ,Cayo
Roseau,15.3014,-61.3883,DM,Saint George
Basseterre,17.3000,-62.7333,KN,Saint George Basseterre
Torshavn,62.0000,-6.7833,FO,Tórshavn
Road Town,18.4167,-64.6167,VG,
Pago Pago,-14.2740,-170.7046,AS,
Grand Turk,21.4664,-71.1360,TC,
Marigot,18.0706,-63.0847,MF,
Palikir,6.9178,158.1850,FM,Pohnpei
Funafuti,-8.5167,179.2000,TV,Funafuti
Vaduz,47.1410,9.5210,LI,Vaduz
Lobamba,-26.4465,31.2064,SZ,Hhohho
Avarua,-21.2070,-159.7710,CK,
Saint George's,12.0500,-61.7500,GD,Saint George
San Marino,43.9346,12.4473,SM,San Marino Città
Tifariti,26.1580,-10.5670,MA,Laâyoune-Sakia El Hamra
Philipsburg,18.0237,-63.0458,SX,
Capitol Hill,15.2137,145.7546,MP,
Stanley,-51.7000,-57.8500,FK,
Hamilton,32.2942,-64.7839,BM,Hamilton
Vatican City,41.9040,12.4530,VA,
Alofi,-19.0560,-169.9210,NU,
Basse-Terre,16.0104,-61.7055,GP,
Hagta,13.4745,144.7504,GU,
Jamestown,-15.9251,-5.7179,SH,Saint Helena
Brades,16.7928,-62.2106,MS,Saint Peter
Yaren,-0.5477,166.9209,NR,Yaren
Gustavia,17.8958,-62.8508,BL,
Ngerulmud,7.5006,134.6242,PW,Melekeok
Saint-Pierre,46.7811,-56.1764,PM,
The Valley,18.2167,-63.0500,AI,
Mata-Utu,-13.2825,-176.1736,WF,Uvea
Kingston,-29.0569,167.9617,NF,
Longyearbyen,78.2167,15.6333,XR,
Adamstown,-25.0667,-130.0833,PN,
Flying Fish Cove,-10.4167,105.7167,CX,
King Edward Point,-54.2833,-36.5000,GS,
Bareilly,28.3640,79.4150,IN,Uttar Pradesh
Quang Ha,15.9333,108.2667,VN,Quảng Nam
Domaa-Ahenkro,7.2833,-2.8833,GH,Bono
Oklahoma City,35.4676,-97.5136,US,Oklahoma
Xingcheng,24.1681,115.6669,CN,Guangdong
Dongtai,32.8534,120.3037,CN,Jiangsu
Yingcheng,24.1878,113.4042,CN,Guangdong
Chiba,35.6073,140.1064,JP,Chiba
Al Mijlad,11.0339,27.7400,SD,West Kordofan
Pekanbaru,0.5092,101.4453,ID,Riau
Luocheng,22.7645,111.5745,CN,Guangdong
Dnipro,48.4675,35.0400,UA,Dnipropetrovska Oblast
Danyang,31.9948,119.5750,CN,Jiangsu
Gode,5.9527,43.5516,ET,Sumalē
Natal,-6.9838,-60.2699,BR,Amazonas
Nada,19.5000,109.5833,CN,Hainan
Zamboanga City,6.9042,122.0761,PH,Zamboanga
Kirkuk,35.4667,44.3167,IQ,Karkūk
Bridgeport,41.1918,-73.1954,US,Connecticut
Naples,40.8333,14.2500,IT,Campania
Wuchuan,21.4283,110.7749,CN,Guangdong
Huilong,31.8131,121.6574,CN,Jiangsu
Morelia,19.7683,-101.1894,MX,Michoacán
Malaga,36.7194,-4.4200,ES,Andalusia
Cebu City,10.3200,123.7500,PH,Cebu
Al Mansurah,31.0500,31.3833,EG,Ad Daqahlīyah
Coimbatore,11.0168,76.9558,IN,Tamil Nādu
Santo Domingo Este,18.4855,-69.8734,DO,Ozama
Setagaya,35.6466,139.6532,JP,Tōkyō
Songnam,37.4333,127.1500,KR,Gyeonggi
Taishan,22.2486,112.7850,CN,Guangdong
Teresina,-5.0949,-42.8042,BR,Piauí
Solapur,17.6800,75.9200,IN,Mahārāshtra
Tangier,35.7767,-5.8039,MA,Tanger-Tétouan-Al Hoceïma
Kermanshah,34.3142,47.0650,IR,Kermānshāh
Krasnodar,45.0333,38.9667,RU,Krasnodarskiy Kray
Baidoa,3.1167,43.6500,SO,Bay
Gaalkacyo,6.7697,47.4308,SO,Mudug
Anqiu,36.3619,119.1072,CN,Shandong
Feicheng,36.1860,116.7720,CN,Shandong
Seberang Jaya,5.4000,100.4667,MY,Pulau Pinang
El Alto,-16.5047,-68.1633,BO,La Paz
Kitakyushu,33.8833,130.8833,JP,Fukuoka
Meishan,34.1736,112.8390,CN,Henan
Khartoum North,15.6333,32.6333,SD,Khartoum
Kisangani,0.5153,25.1911,CD,Tshopo
Aguascalientes,21.8760,-102.2960,MX,Aguascalientes
Marrakech,31.6300,-8.0089,MA,Marrakech-Safi
Donetsk,48.0028,37.8053,UA,Donetska Oblast
Trujillo,-8.1120,-79.0288,PE,La Libertad
New Orleans,30.0687,-89.9288,US,Louisiana
Taihe,30.8706,105.3784,CN,Sichuan
Trichinopoly,10.7903,78.7047,IN,Tamil Nādu
Xin'an,34.3662,118.3369,CN,Jiangsu
Taihecun,45.7680,131.0063,CN,Heilongjiang
Kashgar,39.4681,75.9938,CN,Xinjiang
Naucalpan de Juarez,19.4753,-99.2378,MX,México
Cankaya,39.9244,32.8856,TR,Ankara
Santiago de Cuba,20.0217,-75.8294,CU,Santiago de Cuba
Owerri,5.4833,7.0333,NG,Imo
Padang,-0.9500,100.3531,ID,Sumatera Barat
Qingzhou,36.6967,118.4797,CN,Shandong
Lichuan,30.2965,108.9378,CN,Hubei
Santiago del Estero,-27.7833,-64.2667,AR,Santiago del Estero
Daye,30.1003,114.9699,CN,Hubei
Hengzhou,22.6896,109.2674,CN,Guangxi
Fort Worth,32.7817,-97.3474,US,Texas
Hartford,41.7661,-72.6834,US,Connecticut
Esenyurt,41.0470,28.6580,TR,İstanbul
Campo Grande,-20.4839,-54.6150,BR,Mato Grosso do Sul
Zhuanghe,39.6896,122.9664,CN,Liaoning
Bobo-Dioulasso,11.1833,-4.2833,BF,Hauts-Bassins
Ad Dammam,26.4333,50.1000,SA,Ash Sharqīyah
Quzhou,28.9545,118.8763,CN,Zhejiang
Lhasa,29.6534,91.1719,CN,Tibet
Jiaozhou,36.2481,119.9625,CN,Shandong
Bunia,1.5667,30.2500,CD,Ituri
Taguig City,14.5200,121.0500,PH,Taguig
Cancun,21.1606,-86.8475,MX,Quintana Roo
Merida,20.9700,-89.6200,MX,Yucatán
Yangchun,22.1717,111.7846,CN,Guangdong
Dengtalu,36.1386,114.1066,CN,Henan
Moradabad,28.8389,78.7769,IN,Uttar Pradesh
Antipolo,14.5842,121.1763,PH,Rizal
Abeokuta,7.1608,3.3483,NG,Ogun
Bucheon,37.5000,126.7833,KR,Gyeonggi
Zhoushan,29.9887,122.2049,CN,Zhejiang
Tiruppur,11.1085,77.3411,IN,Tamil Nādu
Natal,-5.7833,-35.2000,BR,Rio Grande do Norte
Chihuahua,28.6353,-106.0889,MX,Chihuahua
Klang,3.0333,101.4500,MY,Selangor
As Sulaymaniyah,35.5572,45.4356,IQ,As Sulaymānīyah
Gurgaon,28.4560,77.0290,IN,Haryāna
Turin,45.0792,7.6761,IT,Piedmont
Tucson,32.1541,-110.8787,US,Arizona
Hai'an,32.5320,120.4604,CN,Jiangsu
Ar Ramadi,33.4258,43.2992,IQ,Al Anbār
Laiyang,36.9758,120.7136,CN,Shandong
Sale,34.0333,-6.8000,MA,Rabat-Salé-Kénitra
Jalandhar,31.2569,75.4432,IN,Punjab
Marseille,43.2964,5.3700,FR,Provence-Alpes-Côte d’Azur
Bucaramanga,7.1333,-73.0000,CO,Santander
Kaifeng Chengguanzhen,34.8519,114.3481,CN,Henan
Ikeja,6.6186,3.3426,NG,Lagos
Eskisehir,39.7767,30.5206,TR,Eskişehir
Saltillo,25.4231,-100.9919,MX,Coahuila
Gaomi,36.3833,119.7500,CN,Shandong
Liverpool,53.4075,-2.9919,GB,Liverpool
Ipoh,4.5972,101.0750,MY,Perak
Oran,35.6969,-0.6331,DZ,Oran
Portsmouth,50.8058,-1.0872,GB,Portsmouth
Southampton,50.9025,-1.4042,GB,Southampton
Hermosillo,29.0989,-110.9542,MX,Sonora
Cochabamba,-17.3833,-66.1667,BO,Cochabamba
Weichanglu,37.1792,119.9333,CN,Shandong
Shache,38.4261,77.2500,CN,Xinjiang
Wuxi,26.5895,111.8481,CN,Hunan
Leping,28.9632,117.1203,CN,Jiangxi
Hailun,47.4585,126.9632,CN,Heilongjiang
Macheng,31.1817,115.0189,CN,Hubei
Akure,7.2500,5.1950,NG,Ondo
Ilorin,8.5000,4.5500,NG,Kwara
Yuci,37.6823,112.7281,CN,Shanxi
Saratov,51.5333,46.0167,RU,Saratovskaya Oblast’
Erbil,36.1912,44.0092,IQ,Arbīl
Iguacu,-22.7400,-43.4700,BR,Rio de Janeiro
Pasig City,14.5750,121.0833,PH,Pasig
Dehui,44.5333,125.7000,CN,Jilin
Kalkaji Devi,28.5485,77.2513,IN,Delhi
Bhubaneshwar,20.2700,85.8400,IN,Odisha
Honolulu,21.3294,-157.8460,US,Hawaii
Tongchuan,34.9057,108.9422,CN,Shaanxi
Cheongju,36.6333,127.4833,KR,Chungbuk
Chengxiang,31.4515,121.1043,CN,Jiangsu
Thessaloniki,40.6403,22.9347,GR,Kentrikí Makedonía
Warri,5.5167,5.7500,NG,Delta
Sakai,34.5733,135.4831,JP,Ōsaka
Pointe-Noire,-4.8000,11.8500,CG,Pointe-Noire
Rongjiawan,29.1409,113.1087,CN,Hunan
Mediouna,33.4500,-7.5100,MA,Casablanca-Settat
Butterworth,5.3992,100.3639,MY,Pulau Pinang
Renqiu,38.7094,116.1008,CN,Hebei
Xindi,29.8182,113.4653,CN,Hubei
Bhayandar,19.2900,72.8500,IN,Mahārāshtra
Wu'an,36.6941,114.1847,CN,Hebei
Sao Bernardo do Campo,-23.7000,-46.5500,BR,São Paulo
Mandvi,19.3000,72.8500,IN,Mahārāshtra
Barinas,8.6333,-70.2000,VE,Barinas
Zijinglu,34.7513,112.9854,CN,Henan
Gaoyou,32.7847,119.4432,CN,Jiangsu
Culiacan,24.8069,-107.3939,MX,Sinaloa
Hejian,38.4451,116.0897,CN,Hebei
Yiyang,26.4103,112.3913,CN,Hunan
Puxi,35.2125,114.7350,CN,Henan
Androtsy,-24.1000,46.3000,MG,Toliara
McAllen,26.2252,-98.2467,US,Texas
Qingping,34.5380,113.3796,CN,Henan
Omaha,41.2627,-96.0529,US,Nebraska
Joao Pessoa,-7.1200,-34.8800,BR,Paraíba
Dongyang,29.2785,120.2282,CN,Zhejiang
Queretaro,20.5875,-100.3928,MX,Querétaro
Krakow,50.0614,19.9372,PL,Małopolskie
George Town,5.4144,100.3292,MY,Pulau Pinang
Abaete,-19.1583,-45.4522,BR,Minas Gerais
Palermo,2.8917,-75.4375,CO,Huila
Valencia,39.4700,-0.3764,ES,Valencia
Xigaze,29.2500,88.8833,CN,Tibet
El Paso,31.8476,-106.4300,US,Texas
Seyhan,36.9831,35.3328,TR,Adana
Niigata,37.9161,139.0364,JP,Niigata
Hempstead,40.6629,-73.6089,US,New York
Leeds,53.8003,-1.5497,GB,Leeds
Hamamatsu,34.7108,137.7275,JP,Shizuoka
Bagcilar,41.0344,28.8564,TR,İstanbul
Xiangxiang,27.7389,112.5223,CN,Hunan
Bilbao,43.2569,-2.9236,ES,Basque Country
